DeliveryID,RouteID,DriverID,Region,ShipmentType,DeliveryDate,ExpectedDeliveryDate,DeliveryStatus,PriorityFlag
104515,R001,Driver 17,MW,Priority,2024-02-24 21:51:01,2024-02-22 21:51:01,On-Time,0
104516,R003,Driver 19,NW,Express,2023-01-21 14:01:49,2023-01-19 14:01:49,On-Time,0
104517,R002,Driver 19,NE,Express,2023-12-01 13:19:21,2023-12-03 13:19:21,On-Time,1
104518,R004,Driver 17,NW,Standard,2024-03-25 11:18:26,2024-03-23 11:18:26,On-Time,1
104519,R003,Driver 6,SE,Priority,2023-09-14 05:37:45,2023-09-12 05:37:45,On-Time,0
104520,R001,Driver 11,NW,Express,2025-07-23 14:00:44,2025-07-21 14:00:44,Late,0
104521,R005,Driver 16,NW,Express,2025-05-16 21:41:48,2025-05-16 21:41:48,On-Time,0
104522,R005,,MW,Priority,2024-11-24 05:39:20,2024-11-22 05:39:20,On-Time,1
104523,R001,Driver 8,SE,Priority,2024-09-21 19:14:39,2024-09-22 19:14:39,On-Time,0
104524,R001,Driver 11,NW,Standard,2025-01-30 20:56:53,2025-01-30 20:56:53,On-Time,0
104525,R005,Driver 7,NE,Standard,2023-12-11 18:30:17,2023-12-11 18:30:17,On-Time,0
104526,R003,,SE,Express,2023-09-05 17:11:20,2023-09-04 17:11:20,On-Time,0
104527,R005,,N.,Standard,2023-06-18 18:45:53,2023-06-16 18:45:53,On-Time,0
104528,R001,,SW,Express,2023-02-04 07:00:25,2023-02-05 07:00:25,Exception,0
104529,R004,Driver 19,NW,Standard,2023-02-16 11:52:56,2023-02-17 11:52:56,On-Time,0
104530,R002,Driver 10,SE,Priority,2024-02-08 03:42:53,2024-02-07 03:42:53,On-Time,1
104531,R004,Driver 9,N.,Standard,2023-12-20 20:04:14,2023-12-21 20:04:14,Exception,0
104532,R004,Driver 4,NW,Express,2023-09-18 11:37:22,2023-09-18 11:37:22,Exception,0
104533,R001,,MW,S.,2024-05-13 16:32:02,2024-05-15 16:32:02,On-Time,0
104534,R005,Driver 15,NE,Express,2024-07-17 01:03:14,2024-07-17 01:03:14,Exception,0
104535,R003,Driver 13,NE,Express,2025-05-08 18:59:05,2025-05-10 18:59:05,On-Time,0
104536,R004,,SW,Standard,2023-11-26 12:06:06,2023-11-27 12:06:06,On-Time,0
104537,R005,Driver 2,MW,Standard,2025-09-09 19:19:18,2025-09-07 19:19:18,On-Time,1
104538,R003,Driver 2,S.,Express,2025-10-04 04:26:52,2025-10-06 04:26:52,On-Time,1
104539,R004,Driver 16,MW,Priority,2025-08-21 18:42:14,2025-08-21 18:42:14,On-Time,0
104540,R003,Driver 9,N.,Standard,2025-06-27 16:19:45,2025-06-27 16:19:45,On-Time,0
104541,R005,Driver 13,SW,E.,2025-02-25 00:08:53,2025-02-25 00:08:53,Late,1
104542,R002,Driver 3,NW,Priority,2025-07-18 09:56:35,2025-07-18 09:56:35,On-Time,0
104543,R005,Driver 9,MW,Express,2023-09-23 01:16:26,2023-09-22 01:16:26,On-Time,0
104544,R001,Driver 13,NE,Standard,2024-06-02 09:10:37,2024-06-03 09:10:37,On-Time,0
104545,R003,,SE,Express,2024-08-16 17:41:49,2024-08-14 17:41:49,Exception,0
104546,R002,,MW,Express,2024-06-11 18:07:18,2024-06-10 18:07:18,Late,0
104547,R003,Driver 2,MW,Express,2024-11-08 20:45:34,2024-11-09 20:45:34,On-Time,1
104548,R003,Driver 8,NW,Standard,2023-02-22 03:17:07,2023-02-24 03:17:07,Late,0
104549,R004,Driver 9,MW,Priority,2023-07-09 12:21:38,2023-07-08 12:21:38,Late,0
104550,R001,Driver 16,MW,Priority,2023-09-05 09:13:12,2023-09-04 09:13:12,Exception,0
104551,R003,Driver 2,NW,Priority,2024-08-18 07:32:51,2024-08-17 07:32:51,On-Time,0
104552,R005,Driver 6,NW,Priority,2024-07-07 15:39:02,2024-07-06 15:39:02,On-Time,1
104553,R005,,SW,Standard,2025-12-30 16:27:53,2026-01-01 16:27:53,On-Time,0
104554,R004,Driver 8,NE,E.,2025-07-06 07:10:26,2025-07-06 07:10:26,Exception,0
104555,R001,Driver 5,NE,Priority,2023-08-04 14:08:20,2023-08-03 14:08:20,Exception,0
104556,R001,Driver 9,SW,Priority,2023-05-13 23:50:19,2023-05-14 23:50:19,Late,1
104557,R005,Driver 1,NE,Standard,2025-02-08 06:18:05,2025-02-08 06:18:05,On-Time,0
104558,R002,Driver 9,MW,Express,2024-12-21 01:12:00,2024-12-23 01:12:00,On-Time,1
104559,R004,Driver 10,SW,Express,2024-07-28 14:30:28,2024-07-26 14:30:28,On-Time,0
104560,R004,,SW,Priority,2025-04-18 03:41:42,2025-04-20 03:41:42,On-Time,0
104561,R005,Driver 4,NE,Priority,2024-08-01 06:55:10,2024-07-30 06:55:10,On-Time,0
104562,R005,Driver 3,SE,Express,2023-09-18 05:27:20,2023-09-19 05:27:20,On-Time,0
104563,R002,Driver 10,NE,Standard,2023-03-29 08:49:55,2023-03-27 08:49:55,Exception,0
104564,R002,Driver 15,SE,Express,2023-06-21 12:30:04,2023-06-20 12:30:04,On-Time,0
104565,R001,Driver 11,SW,Express,2024-05-11 06:53:57,2024-05-11 06:53:57,Exception,0
104566,R004,Driver 14,SE,Priority,2025-10-17 16:16:36,2025-10-17 16:16:36,Late,0
104567,R004,Driver 6,MW,Standard,2023-02-20 08:36:17,2023-02-19 08:36:17,On-Time,0
104568,R005,Driver 12,NW,Standard,2024-02-05 01:08:32,2024-02-05 01:08:32,On-Time,0
104569,R001,Driver 13,SE,Standard,2025-04-24 00:42:51,2025-04-26 00:42:51,Exception,1
104570,R004,Driver 17,NW,Priority,2023-07-21 22:03:23,2023-07-20 22:03:23,Late,0
104571,R001,Driver 16,MW,Standard,2024-03-04 07:26:45,2024-03-03 07:26:45,On-Time,0
104572,R001,Driver 3,NW,Standard,2023-02-21 03:53:49,2023-02-21 03:53:49,On-Time,0
104573,R005,Driver 2,M.,Priority,2023-03-03 18:48:38,2023-03-01 18:48:38,On-Time,0
104574,R001,Driver 11,NW,Express,2023-08-20 10:07:49,2023-08-21 10:07:49,On-Time,0
104575,R002,Driver 9,NW,Standard,2023-02-22 07:14:33,2023-02-20 07:14:33,On-Time,0
104576,R002,Driver 3,NE,Express,2023-07-31 22:58:39,2023-08-02 22:58:39,Late,1
104577,R003,Driver 18,SE,Standard,2024-12-23 15:11:41,2024-12-22 15:11:41,On-Time,1
104578,R005,Driver 20,NW,Express,2024-12-27 03:11:34,2024-12-26 03:11:34,On-Time,0
104579,R003,Driver 15,SW,Express,2024-12-14 07:11:48,2024-12-16 07:11:48,Exception,0
104580,R002,Driver 14,NE,Priority,2025-01-15 18:22:08,2025-01-16 18:22:08,On-Time,0
104581,R003,Driver 2,SE,Priority,2025-08-05 08:29:36,2025-08-04 08:29:36,Late,0
104582,R005,Driver 17,NE,Standard,2023-07-13 18:44:40,2023-07-11 18:44:40,On-Time,0
104583,R005,,S.,Standard,2024-10-19 15:37:24,2024-10-21 15:37:24,On-Time,1
104584,R001,Driver 8,MW,Priority,2024-04-16 22:17:01,2024-04-15 22:17:01,On-Time,0
104585,R004,Driver 10,NW,Standard,2025-11-01 03:26:36,2025-10-30 03:26:36,On-Time,0
104586,R001,Driver 18,SW,Standard,2023-09-06 20:48:28,2023-09-08 20:48:28,Exception,0
104587,R005,,NE,Priority,2024-02-12 00:40:30,2024-02-14 00:40:30,Exception,1
104588,R002,Driver 19,NE,Express,2025-02-17 12:55:56,2025-02-19 12:55:56,Late,0
104589,R002,Driver 8,NE,Standard,2024-11-14 10:17:53,,On-Time,0
104590,R001,Driver 8,NE,Priority,2025-10-03 05:06:38,2025-10-05 05:06:38,Late,0
104591,R005,Driver 3,NW,Standard,2025-07-24 14:01:09,2025-07-24 14:01:09,On-Time,0
104592,R002,Driver 3,SE,Standard,2024-07-11 18:44:18,2024-07-11 18:44:18,On-Time,0
104593,R005,Driver 12,NW,Priority,2024-09-21 13:27:18,2024-09-23 13:27:18,On-Time,0
104594,R002,,MW,Priority,2023-11-30 20:16:32,2023-11-29 20:16:32,On-Time,0
104595,R005,Driver 17,NW,Standard,2024-10-01 09:56:44,2024-10-01 09:56:44,On-Time,1
104596,R003,Driver 4,NW,Standard,2024-03-19 03:29:06,2024-03-17 03:29:06,On-Time,0
104597,R005,Driver 17,MW,Express,2025-12-29 23:18:18,2025-12-27 23:18:18,On-Time,0
104598,R005,Driver 14,NW,Express,2025-09-14 07:46:43,2025-09-13 07:46:43,On-Time,0
104599,R001,Driver 19,SE,Priority,2023-09-23 10:50:29,2023-09-21 10:50:29,On-Time,0
104600,R003,Driver 9,SW,Standard,2024-09-10 10:35:07,2024-09-09 10:35:07,Late,0
104601,R004,,MW,Priority,2024-06-10 21:46:52,2024-06-08 21:46:52,On-Time,0
104602,R001,Driver 12,N.,Priority,2023-12-17 10:53:53,2023-12-19 10:53:53,On-Time,0
104603,R004,Driver 5,SE,Standard,2023-08-12 12:32:51,2023-08-10 12:32:51,Late,0
104604,R002,Driver 11,SW,Express,2023-06-06 06:28:35,2023-06-08 06:28:35,On-Time,0
104605,R004,Driver 20,SE,Priority,2025-08-29 13:48:54,2025-08-27 13:48:54,On-Time,0
104606,R005,Driver 3,SE,Priority,2024-05-29 10:43:22,2024-05-27 10:43:22,Late,0
104607,R004,,NE,Standard,2023-12-02 01:21:32,2023-11-30 01:21:32,On-Time,0
104608,R001,Driver 15,SW,E.,2025-04-04 20:29:05,2025-04-06 20:29:05,Late,0
104609,R001,Driver 14,SE,Express,2025-04-07 09:39:19,2025-04-05 09:39:19,On-Time,1
104610,R004,Driver 11,NE,Standard,2025-10-30 06:54:18,2025-10-28 06:54:18,On-Time,0
104611,R001,Driver 20,MW,Priority,2025-10-26 16:04:09,2025-10-27 16:04:09,On-Time,0
104612,R001,Driver 8,NE,Standard,2025-09-08 17:40:14,2025-09-10 17:40:14,On-Time,0
104613,R004,Driver 4,NW,Standard,2024-10-16 09:30:17,2024-10-16 09:30:17,On-Time,0
104614,R003,Driver 12,NE,Express,2023-04-03 04:38:25,2023-04-02 04:38:25,On-Time,0
104615,R003,Driver 8,NE,Priority,2024-01-16 14:35:05,2024-01-17 14:35:05,On-Time,0
104616,R002,Driver 6,NE,Priority,2024-08-21 16:28:06,2024-08-19 16:28:06,Late,0
104617,R001,Driver 15,SE,Express,2025-02-08 04:13:56,2025-02-08 04:13:56,Late,0
104618,R004,Driver 12,SW,Priority,2025-06-06 19:01:30,2025-06-06 19:01:30,Late,0
104619,R001,Driver 16,NE,Priority,2024-07-07 11:22:58,2024-07-05 11:22:58,On-Time,1
104620,R005,Driver 16,NE,Standard,2025-09-03 20:06:39,2025-09-01 20:06:39,On-Time,0
104621,R001,,NW,Standard,2024-04-19 01:11:59,2024-04-20 01:11:59,On-Time,0
104622,R001,Driver 20,NW,Standard,2023-04-13 18:06:03,2023-04-15 18:06:03,On-Time,1
104623,R003,Driver 20,MW,Priority,2024-02-24 20:45:53,2024-02-25 20:45:53,Late,0
104624,R004,Driver 4,MW,Priority,2024-03-30 22:26:50,2024-04-01 22:26:50,On-Time,0
104625,R001,Driver 11,NW,Priority,2024-10-08 16:58:01,2024-10-08 16:58:01,Exception,0
104626,R003,Driver 13,SW,Priority,2024-09-19 09:29:59,2024-09-18 09:29:59,Late,0
104627,R002,Driver 9,MW,Express,2025-06-14 23:29:08,2025-06-12 23:29:08,Late,0
104628,R003,Driver 4,SW,Express,2025-09-04 10:23:16,2025-09-05 10:23:16,On-Time,1
104629,R003,Driver 12,NW,Priority,2023-07-26 20:12:01,2023-07-26 20:12:01,Late,0
104630,R003,Driver 9,MW,Standard,2025-07-13 03:52:36,2025-07-14 03:52:36,Exception,0
104631,R001,Driver 13,NE,Standard,2025-07-08 12:13:08,2025-07-10 12:13:08,Late,0
104632,R001,Driver 16,NW,Express,2024-01-30 03:08:40,2024-01-28 03:08:40,On-Time,0
104633,R002,Driver 6,MW,Express,2024-11-07 01:16:52,2024-11-09 01:16:52,On-Time,1
104634,R005,Driver 10,SW,Priority,2024-05-22 10:16:44,2024-05-24 10:16:44,On-Time,0
104635,R005,Driver 13,SW,Priority,2024-01-25 13:21:22,2024-01-27 13:21:22,Exception,1
104636,R005,Driver 7,MW,Priority,2024-08-03 10:35:08,2024-08-03 10:35:08,Exception,1
104637,R002,Driver 19,SW,Priority,2023-11-27 02:44:52,2023-11-25 02:44:52,On-Time,1
104638,R005,,MW,Priority,2025-05-18 11:19:53,2025-05-17 11:19:53,Late,0
104639,R005,Driver 19,MW,Standard,2023-11-18 15:49:13,2023-11-19 15:49:13,Exception,0
104640,R003,Driver 17,SW,Standard,2025-09-07 08:41:40,2025-09-09 08:41:40,On-Time,0
104641,R001,Driver 13,SE,Priority,2025-06-24 05:31:11,2025-06-22 05:31:11,On-Time,0
104642,R001,Driver 13,NE,Standard,2024-05-01 08:56:15,2024-05-02 08:56:15,On-Time,0
104643,R003,,NW,Priority,2025-10-10 01:33:53,2025-10-08 01:33:53,Late,0
104644,R003,Driver 2,NE,Priority,2023-02-09 07:18:28,2023-02-10 07:18:28,On-Time,1
104645,R003,Driver 10,NW,Express,2025-10-09 01:07:44,2025-10-07 01:07:44,Late,0
104646,R001,,NW,Standard,2023-02-01 21:29:22,2023-01-31 21:29:22,On-Time,0
104647,R005,Driver 13,NE,Standard,2024-03-09 19:52:31,2024-03-07 19:52:31,On-Time,0
104648,R003,Driver 9,MW,Express,2024-04-12 21:24:50,2024-04-10 21:24:50,On-Time,0
104649,R002,Driver 1,SW,Standard,2023-02-20 20:19:30,2023-02-22 20:19:30,On-Time,0
104650,R003,Driver 14,SE,Express,2023-04-22 23:41:02,2023-04-24 23:41:02,On-Time,0
104651,R004,Driver 16,SE,Standard,2024-03-22 23:55:26,2024-03-24 23:55:26,On-Time,0
104652,R003,Driver 20,SE,Priority,2025-08-14 15:49:57,2025-08-12 15:49:57,On-Time,0
104653,R001,Driver 15,NE,Express,2025-04-05 21:51:17,2025-04-04 21:51:17,On-Time,0
104654,R003,Driver 1,NE,Priority,2024-02-26 20:39:44,2024-02-27 20:39:44,On-Time,0
104655,R004,Driver 17,MW,Priority,2024-08-22 03:45:19,2024-08-24 03:45:19,On-Time,0
104656,R002,,SE,Standard,2025-10-03 20:26:40,2025-10-03 20:26:40,On-Time,0
104657,R005,Driver 13,MW,Express,2025-09-20 12:58:42,2025-09-18 12:58:42,On-Time,0
104658,R003,Driver 15,SE,Priority,2023-12-14 23:35:33,2023-12-13 23:35:33,Late,0
104659,R004,Driver 16,NE,Priority,2023-06-10 06:56:52,2023-06-09 06:56:52,On-Time,0
104660,R004,Driver 16,SW,Express,2023-01-28 20:50:01,2023-01-30 20:50:01,On-Time,1
104661,R002,Driver 2,SW,Standard,2023-04-05 02:46:21,2023-04-07 02:46:21,Exception,0
104662,R001,Driver 17,SW,Priority,2023-10-04 02:20:30,2023-10-04 02:20:30,Late,0
104663,R003,Driver 11,SW,Standard,2025-12-03 16:37:46,2025-12-03 16:37:46,On-Time,1
104664,R004,Driver 8,NW,Express,2023-12-21 07:10:32,2023-12-23 07:10:32,On-Time,0
104665,R002,Driver 20,SE,Standard,2023-07-20 06:39:41,2023-07-21 06:39:41,Late,0
104666,R005,Driver 3,SW,Express,2023-09-10 20:00:30,2023-09-12 20:00:30,Late,1
104667,R004,Driver 12,NW,Standard,2025-09-13 03:28:57,2025-09-15 03:28:57,On-Time,0
104668,R002,Driver 20,N.,Standard,2023-03-06 03:04:28,2023-03-05 03:04:28,On-Time,1
104669,R001,Driver 16,NW,Priority,2024-02-18 18:32:10,,On-Time,0
104670,R001,Driver 14,MW,Standard,2024-05-26 05:10:15,2024-05-28 05:10:15,On-Time,0
104671,R004,Driver 16,MW,Priority,2024-05-29 17:20:05,2024-05-31 17:20:05,Exception,0
104672,R004,,NW,Express,2025-11-18 16:10:25,2025-11-19 16:10:25,On-Time,0
104673,R003,Driver 17,SW,Express,2025-06-30 20:07:47,2025-06-29 20:07:47,On-Time,0
104674,R002,Driver 11,SE,Priority,2023-06-14 20:40:42,2023-06-12 20:40:42,Exception,0
104675,R004,Driver 17,NE,Standard,2025-01-14 13:33:53,2025-01-12 13:33:53,On-Time,0
104676,R003,Driver 19,MW,E.,2025-12-02 13:18:22,2025-11-30 13:18:22,On-Time,1
104677,R003,,SW,Express,2023-05-28 15:38:13,2023-05-26 15:38:13,On-Time,0
104678,R004,Driver 1,SW,Express,2023-12-10 22:42:01,2023-12-09 22:42:01,On-Time,1
104679,R001,Driver 12,NE,Priority,2025-03-14 10:51:25,2025-03-16 10:51:25,Late,0
104680,R002,Driver 15,NE,Express,2023-01-31 22:04:29,2023-01-29 22:04:29,On-Time,0
104681,R002,Driver 18,SW,Express,2024-03-04 04:55:58,2024-03-06 04:55:58,On-Time,0
104682,R001,,N.,Express,2023-01-27 13:31:03,2023-01-25 13:31:03,On-Time,0
104683,R004,Driver 14,SW,Express,2025-07-16 11:58:04,2025-07-17 11:58:04,Late,0
104684,R002,Driver 1,NE,Priority,2024-08-27 17:48:08,2024-08-29 17:48:08,On-Time,0
104685,R004,Driver 13,NE,Priority,2024-02-22 22:28:56,2024-02-21 22:28:56,On-Time,0
104686,R004,Driver 15,SW,Standard,2024-11-09 02:23:26,2024-11-10 02:23:26,Late,0
104687,R003,Driver 7,NW,Express,2024-08-21 00:27:22,2024-08-22 00:27:22,Exception,0
104688,R001,Driver 15,SW,Priority,2024-10-22 08:40:06,2024-10-21 08:40:06,Late,0
104689,R004,Driver 20,SE,Standard,2025-06-12 03:29:05,2025-06-13 03:29:05,On-Time,0
104690,R005,Driver 10,NE,Standard,2023-12-27 18:33:27,2023-12-29 18:33:27,On-Time,0
104691,R001,Driver 14,MW,Express,2024-08-02 09:36:04,2024-08-02 09:36:04,On-Time,1
104692,R002,Driver 6,NE,Standard,2024-11-28 14:10:04,2024-11-28 14:10:04,Late,0
104693,R003,Driver 14,SE,Priority,2024-04-07 15:29:37,2024-04-05 15:29:37,Late,1
104694,R002,,MW,Standard,2024-11-17 01:18:05,2024-11-15 01:18:05,Exception,1
104695,R002,,M.,Standard,2024-01-22 17:22:14,2024-01-24 17:22:14,Late,0
104696,R001,,SW,Priority,2025-10-20 08:24:04,2025-10-19 08:24:04,On-Time,1
104697,R002,Driver 12,NW,Standard,2024-08-20 08:22:33,2024-08-22 08:22:33,Late,0
104698,R004,Driver 11,SW,Standard,2025-10-26 10:42:36,2025-10-24 10:42:36,Late,1
104699,R002,,MW,Standard,2023-03-08 14:50:13,2023-03-09 14:50:13,Late,0
104700,R003,Driver 20,MW,Standard,2023-10-20 07:48:36,2023-10-22 07:48:36,Exception,0
104701,R003,,N.,Express,2025-08-22 01:53:44,2025-08-24 01:53:44,On-Time,0
104702,R005,,NE,Express,2024-12-30 14:16:00,2024-12-29 14:16:00,On-Time,1
104703,R003,,NW,Priority,2023-09-14 21:21:32,2023-09-12 21:21:32,On-Time,0
104704,R002,Driver 19,S.,Standard,2024-12-16 07:31:59,2024-12-18 07:31:59,On-Time,0
104705,R003,Driver 2,NE,Priority,2025-09-26 22:06:50,2025-09-27 22:06:50,On-Time,0
104706,R001,,SW,Express,2025-04-28 08:52:32,2025-04-29 08:52:32,Exception,0
104707,R003,Driver 20,NW,Standard,2023-10-21 04:04:17,2023-10-21 04:04:17,Exception,0
104708,R004,Driver 1,NE,Standard,2025-01-13 15:15:19,2025-01-11 15:15:19,Late,0
104709,R001,Driver 8,NW,Express,2025-07-26 21:07:01,2025-07-27 21:07:01,On-Time,0
104710,R005,,SE,Standard,2024-10-30 13:21:03,2024-10-29 13:21:03,On-Time,0
104711,R004,Driver 14,MW,Standard,2025-11-27 05:18:00,2025-11-25 05:18:00,On-Time,0
104712,R002,Driver 9,NE,Express,2025-06-19 10:51:50,2025-06-20 10:51:50,On-Time,0
104713,R002,Driver 2,MW,Priority,2025-04-09 23:46:38,2025-04-11 23:46:38,On-Time,1
104714,R002,,S.,Priority,2023-03-05 22:05:08,2023-03-03 22:05:08,Late,0
104715,R004,,NE,Standard,2023-07-27 08:47:57,2023-07-28 08:47:57,On-Time,1
104716,R004,Driver 5,MW,Express,2024-11-30 02:05:53,2024-12-02 02:05:53,On-Time,1
104717,R004,,MW,Priority,2025-11-07 20:11:19,2025-11-07 20:11:19,On-Time,1
104718,R001,,NE,Priority,2024-06-24 05:46:50,2024-06-22 05:46:50,Exception,1
104719,R001,Driver 8,MW,Standard,2023-04-19 10:59:55,2023-04-17 10:59:55,Late,0
104720,R002,Driver 16,MW,Priority,2024-01-06 15:04:20,2024-01-07 15:04:20,Exception,0
104721,R003,,NE,Express,2024-03-31 14:55:19,2024-03-31 14:55:19,Late,0
104722,R002,Driver 16,M.,Priority,2024-07-16 08:44:35,2024-07-15 08:44:35,On-Time,0
104723,R005,Driver 13,MW,Express,2023-08-25 17:10:23,2023-08-26 17:10:23,Exception,1
104724,R001,Driver 20,SW,Express,2023-05-09 21:45:40,2023-05-10 21:45:40,On-Time,0
104725,R004,Driver 15,SW,Standard,2023-09-03 23:53:00,2023-09-02 23:53:00,On-Time,0
104726,R001,Driver 1,SE,Priority,2025-11-03 23:55:43,2025-11-02 23:55:43,On-Time,0
104727,R004,,SW,Standard,2025-02-14 21:48:49,2025-02-13 21:48:49,Late,0
104728,R005,Driver 3,SW,Priority,2023-12-04 10:38:36,2023-12-03 10:38:36,Exception,0
104729,R005,Driver 6,SE,S.,2024-02-26 18:07:06,2024-02-25 18:07:06,On-Time,0
104730,R001,,MW,Standard,2023-08-18 13:17:24,2023-08-20 13:17:24,On-Time,0
104731,R004,Driver 14,MW,Standard,2023-05-03 19:44:12,2023-05-05 19:44:12,Late,0
104732,R005,Driver 4,SW,Priority,2024-10-06 07:59:50,2024-10-05 07:59:50,On-Time,0
104733,R002,Driver 18,SE,Standard,2025-04-07 13:13:16,2025-04-07 13:13:16,Late,0
104734,R002,Driver 15,MW,Express,2025-11-02 07:31:51,2025-11-02 07:31:51,On-Time,0
104735,R004,Driver 9,NW,Priority,2025-10-25 13:56:58,2025-10-24 13:56:58,On-Time,1
104736,R001,Driver 18,NE,Express,2023-02-28 17:10:31,2023-03-02 17:10:31,On-Time,0
104737,R005,Driver 3,NE,S.,2023-01-16 19:32:25,2023-01-16 19:32:25,On-Time,0
104738,R001,Driver 10,NE,Standard,2025-10-25 06:05:46,2025-10-27 06:05:46,Late,0
104739,R002,Driver 17,SW,Express,2023-01-24 21:28:59,2023-01-25 21:28:59,Exception,1
104740,R005,Driver 7,NE,Standard,2023-12-11 01:58:56,2023-12-13 01:58:56,On-Time,0
104741,R001,Driver 15,NE,Priority,2024-06-08 11:01:45,2024-06-07 11:01:45,Late,0
104742,R003,Driver 1,NW,Express,2023-10-27 13:33:59,2023-10-25 13:33:59,Late,0
104743,R004,,MW,Priority,2025-07-19 15:23:17,2025-07-18 15:23:17,On-Time,1
104744,R004,Driver 11,NW,Priority,2023-10-25 00:53:45,2023-10-26 00:53:45,On-Time,0
104745,R003,Driver 17,SW,P.,2025-06-17 06:28:47,2025-06-19 06:28:47,On-Time,0
104746,R002,Driver 5,NE,Standard,2024-04-17 05:01:15,2024-04-17 05:01:15,On-Time,0
104747,R005,Driver 7,MW,Standard,2024-06-26 18:29:07,2024-06-25 18:29:07,On-Time,0
104748,R004,Driver 19,N.,Express,2024-02-17 17:27:34,2024-02-17 17:27:34,Exception,0
104749,R003,,NE,Express,2023-11-16 23:34:58,2023-11-18 23:34:58,On-Time,0
104750,R003,,SW,Priority,2025-05-12 01:28:33,2025-05-13 01:28:33,On-Time,0
104751,R002,Driver 15,NE,Standard,2023-01-11 14:22:13,2023-01-10 14:22:13,On-Time,0
104752,R002,Driver 3,SE,Standard,2023-05-29 15:02:45,2023-05-29 15:02:45,On-Time,0
104753,R001,Driver 15,MW,Standard,2025-11-10 10:20:41,2025-11-09 10:20:41,On-Time,0
104754,R004,Driver 5,M.,Express,2025-08-16 22:36:50,2025-08-15 22:36:50,On-Time,1
104755,R001,,SE,Standard,2025-09-19 12:48:45,2025-09-19 12:48:45,On-Time,0
104756,R003,Driver 12,SW,Priority,2024-04-03 04:36:01,2024-04-04 04:36:01,On-Time,0
104757,R005,Driver 20,N.,Priority,2023-09-30 15:13:11,2023-09-29 15:13:11,On-Time,1
104758,R005,Driver 5,NE,Priority,2023-08-17 17:25:23,2023-08-18 17:25:23,On-Time,0
104759,R002,Driver 3,M.,Standard,2023-11-03 14:22:06,2023-11-04 14:22:06,On-Time,0
104760,R005,Driver 9,SW,Priority,2024-09-24 00:09:15,2024-09-26 00:09:15,On-Time,0
104761,R005,Driver 9,SW,Priority,2025-08-16 05:23:57,2025-08-16 05:23:57,On-Time,0
104762,R005,Driver 7,SW,Express,2024-02-27 23:35:02,2024-02-29 23:35:02,On-Time,0
104763,R003,Driver 2,NE,Express,2025-11-17 21:24:07,2025-11-15 21:24:07,On-Time,1
104764,R005,,SW,Standard,2025-08-08 14:35:55,2025-08-10 14:35:55,On-Time,0
104765,R005,,SE,Standard,2025-08-14 15:07:08,2025-08-13 15:07:08,On-Time,0
104766,R005,,NW,Standard,2023-07-23 02:51:52,2023-07-22 02:51:52,Late,1
104767,R001,Driver 16,SW,Standard,2024-08-25 09:22:49,2024-08-24 09:22:49,On-Time,0
104768,R003,Driver 9,NW,Standard,2025-04-28 02:20:23,2025-04-26 02:20:23,On-Time,0
104769,R002,Driver 13,NE,Express,2023-09-28 05:10:21,2023-09-29 05:10:21,On-Time,0
104770,R001,Driver 19,SW,Express,2025-10-04 12:15:15,2025-10-03 12:15:15,Exception,1
104771,R004,Driver 20,MW,Express,2024-10-25 10:27:45,2024-10-27 10:27:45,Exception,0
104772,R003,Driver 17,NE,Priority,2023-12-18 15:13:29,2023-12-19 15:13:29,On-Time,0
104773,R003,Driver 6,SE,Priority,2023-12-05 17:37:24,2023-12-07 17:37:24,On-Time,0
104774,R004,Driver 4,SE,Express,2024-05-23 09:33:10,2024-05-25 09:33:10,On-Time,0
104775,R004,Driver 1,NW,Express,2025-05-29 23:03:26,2025-05-28 23:03:26,On-Time,0
104776,R004,Driver 18,NW,Standard,2024-12-13 19:17:07,2024-12-15 19:17:07,On-Time,0
104777,R002,Driver 19,MW,Express,2023-12-04 14:07:49,2023-12-02 14:07:49,On-Time,0
104778,R005,Driver 9,MW,Standard,2024-01-15 02:09:27,2024-01-16 02:09:27,On-Time,1
104779,R003,Driver 13,SE,Express,2024-10-04 21:42:01,2024-10-03 21:42:01,On-Time,1
104780,R005,Driver 8,SW,Standard,2023-09-27 16:37:48,2023-09-26 16:37:48,On-Time,1
104781,R005,,SE,Express,2025-07-15 00:25:09,2025-07-17 00:25:09,Exception,0
104782,R004,Driver 13,SE,Standard,2024-02-09 20:14:45,2024-02-11 20:14:45,On-Time,0
104783,R002,Driver 15,MW,Priority,2025-09-12 21:54:59,2025-09-12 21:54:59,Late,0
104784,R001,Driver 11,NW,Priority,2024-10-06 00:27:56,2024-10-06 00:27:56,On-Time,0
104785,R002,Driver 12,MW,Standard,2025-08-07 11:12:31,2025-08-06 11:12:31,On-Time,0
104786,R005,Driver 14,MW,Standard,2023-02-23 21:36:18,2023-02-22 21:36:18,Late,0
104787,R002,Driver 4,MW,Priority,2024-09-09 00:41:52,2024-09-11 00:41:52,On-Time,0
104788,R004,Driver 1,SE,Express,2023-11-28 20:14:57,,On-Time,0
104789,R001,,SW,S.,2024-10-13 08:39:45,2024-10-11 08:39:45,On-Time,0
104790,R004,Driver 4,SE,Express,2023-05-30 17:47:37,2023-06-01 17:47:37,On-Time,0
104791,R001,Driver 19,NE,Priority,2025-11-25 03:42:30,2025-11-25 03:42:30,On-Time,1
